2.9 -14.0980119485
3.0 -14.2422703605
3.1 -14.3642451971
3.2 -14.4431630677
3.3 -14.501780636 
3.4 -14.544887288 
3.5 -14.5816069337
3.6 -14.603515386 
4.0 -14.651921873
5.0 -14.6730598529
12.0 -14.680268297
